Clean_Alternative_Fuel_Vehicle_Type,VIN_(1-10),DOL_Vehicle_ID,Model_Year,Make,Model,Primary_Use,Electric_Range,Odometer_Reading,Odometer_Reading_Description,New_or_Used_Vehicle,Sale_Price,Sale_Date,Transaction_Type,Transaction_Date,Year,County,City,State,Postal_Code,Electric_Utility
Battery Electric Vehicle (BEV),5YJ3E1EB4K,441715816,2019,TESLA,Model 3,Passenger,220,50,Actual Mileage,New,53000,2019-01-16,Original Title,2019-01-31,2019,King,SEATTLE,WA,98117,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB4L,2224554,2020,TESLA,Model 3,Passenger,322,50,Actual Mileage,New,50690,2019-12-02,Original Title,2019-12-17,2019,King,SEATTLE,WA,98109,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB5J,252594016,2018,TESLA,Model 3,Passenger,215,50,Actual Mileage,New,66500,2018-07-25,Original Title,2018-08-03,2018,King,MAPLE VALLEY,WA,98038,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB5K,205637176,2019,TESLA,Model 3,Passenger,220,50,Actual Mileage,New,59200,2019-01-22,Original Title,2019-02-21,2019,King,BELLEVUE,WA,98006,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB5L,1965218,2020,TESLA,Model 3,Passenger,322,50,Actual Mileage,New,50190,2019-12-05,Original Title,2019-12-21,2019,King,BELLEVUE,WA,98004,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB6J,272287375,2018,TESLA,Model 3,Passenger,215,50,Actual Mileage,New,35000,2018-08-03,Original Title,2018-08-21,2018,King,WOODINVILLE,WA,98072,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB6K,286236646,2019,TESLA,Model 3,Passenger,220,50,Actual Mileage,New,57200,2019-01-30,Original Title,2019-02-14,2019,King,SEATTLE,WA,98118,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB6L,1882618,2020,TESLA,Model 3,Passenger,322,50,Actual Mileage,New,50190,2019-12-03,Original Title,2019-12-13,2019,King,SEATTLE,WA,98115,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB7J,229709868,2018,TESLA,Model 3,Passenger,215,50,Actual Mileage,New,78000,2018-08-03,Original Title,2018-08-14,2018,King,SEATTLE,WA,98105,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB7K,345894965,2019,TESLA,Model 3,Passenger,220,50,Actual Mileage,New,55700,2019-01-17,Original Title,2019-02-13,2019,King,SHORELINE,WA,98177,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB7L,276077581,2020,TESLA,Model 3,Passenger,322,50,Actual Mileage,New,51790,2019-11-06,Original Title,2019-12-12,2019,King,BLACK DIAMOND,WA,98010,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB8J,110502255,2018,TESLA,Model 3,Passenger,215,50,Actual Mileage,New,35000,2018-07-28,Original Title,2018-08-17,2018,King,ISSAQUAH,WA,98029,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB8K,476454044,2019,TESLA,Model 3,Passenger,220,50,Actual Mileage,New,53000,2019-01-09,Original Title,2019-01-31,2019,King,AUBURN,WA,98001,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB8L,5010988,2020,TESLA,Model 3,Passenger,322,50,Actual Mileage,New,51790,2019-11-14,Original Title,2019-12-04,2019,King,BELLEVUE,WA,98004,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB9J,170237847,2018,TESLA,Model 3,Passenger,215,50,Actual Mileage,New,71000,2018-07-28,Original Title,2018-08-10,2018,King,MERCER ISLAND,WA,98040,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EB9K,475474289,2019,TESLA,Model 3,Passenger,220,50,Actual Mileage,New,55700,2019-01-09,Original Title,2019-02-13,2019,Snohomish,EDMONDS,WA,98026,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),5YJ3E1EB9L,8118113,2020,TESLA,Model 3,Passenger,322,50,Actual Mileage,New,58690,2019-12-03,Original Title,2019-12-21,2019,King,CARNATION,WA,98014,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EBBJ,221259888,2018,TESLA,Model 3,Passenger,215,62220,Actual Mileage,Used,19000,2022-11-12,Original Title,2022-11-14,2022,Yakima,SELAH,WA,98942,PACIFICORP
Battery Electric Vehicle (BEV),5YJ3E1EBXJ,100984705,2018,TESLA,Model 3,Passenger,215,50,Actual Mileage,New,35000,2018-08-03,Original Title,2018-08-15,2018,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EBXK,154577993,2019,TESLA,Model 3,Passenger,220,50,Actual Mileage,New,58700,2019-02-02,Original Title,2019-02-26,2019,Spokane,SPOKANE VALLEY,WA,99212,BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY
Battery Electric Vehicle (BEV),5YJ3E1EBXL,6310062,2020,TESLA,Model 3,Passenger,322,50,Actual Mileage,New,56190,2019-12-03,Original Title,2019-12-13,2019,King,TUKWILA,WA,98168,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC0L,2664469,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,51790,2019-12-04,Original Title,2019-12-17,2019,King,COVINGTON,WA,98042,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC1L,3215110,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,58190,2019-11-29,Original Title,2019-12-12,2019,Pierce,ORTING,WA,98360,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC2L,2077890,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,66190,2019-12-07,Original Title,2019-12-31,2019,King,MAPLE VALLEY,WA,98038,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC3L,6407614,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,50690,2019-11-30,Original Title,2019-12-13,2019,King,SEATTLE,WA,98144,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC4L,3473270,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,51790,2019-11-30,Original Title,2019-12-13,2019,King,SAMMAMISH,WA,98074,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC5L,8011937,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,52790,2019-11-30,Original Title,2019-12-17,2019,King,REDMOND,WA,98052,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC6L,7896801,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,58790,2019-11-30,Original Title,2019-12-17,2019,King,RENTON,WA,98056,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC7L,4733634,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,60290,2019-11-30,Original Title,2019-12-17,2019,Clark,VANCOUVER,WA,98683,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC8L,3574070,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,51790,2019-12-03,Original Title,2019-12-13,2019,King,WOODINVILLE,WA,98072,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1EC9L,4861216,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,51790,2019-12-02,Original Title,2019-12-17,2019,King,SHORELINE,WA,98155,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJ3E1ECXL,4647072,2020,TESLA,Model 3,Passenger,308,50,Actual Mileage,New,66190,2019-12-05,Original Title,2019-12-21,2019,King,SEATTLE,WA,98125,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJSA1E10F,456738824,2015,TESLA,Model S,Passenger,208,41240,Actual Mileage,Used,44500,2019-03-02,Original Title,2019-03-15,2019,King,SAMMAMISH,WA,98074,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJSA1E10G,318760774,2016,TESLA,Model S,Passenger,210,29140,Actual Mileage,Used,51999,2019-05-25,Original Title,2019-06-17,2019,Pierce,GIG HARBOR,WA,98329,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Battery Electric Vehicle (BEV),5YJSA1E10H,227222376,2017,TESLA,Model S,Passenger,210,50,Actual Mileage,New,87450,2016-12-31,Original Title,2017-02-23,2017,Snohomish,WOODWAY,WA,98020,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),5YJSA1E11F,211380998,2015,TESLA,Model S,Passenger,208,94273,Actual Mileage,Used,39999,2022-04-29,Original Title,2022-06-21,2022,Snohomish,SNOHOMISH,WA,98296,PUGET SOUND ENERGY INC
Battery Electric Vehicle (BEV),5YJSA1E11G,199104034,2016,TESLA,Model S,Passenger,210,1763,Actual Mileage,New,73500,2017-01-10,Original Title,2017-02-14,2017,King,BELLEVUE,WA,98008,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Battery Electric Vehicle (BEV),5YJSA1E11H,129089915,2017,TESLA,Model S,Passenger,210,50,Actual Mileage,New,84000,2017-03-01,Original Title,2017-03-10,2017,King,SEATTLE,WA,98125,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
